17:09:30:23:21:58.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Aimed Shot,Pn.Oafrdx1,Physical,,1915.42,2073.39
17:09:30:23:21:58.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:21:59.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Constricting Arrow,Pn.Tsj6qq1,Physical,,755.763,818.095
17:09:30:23:21:59.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-38.2244,0
17:09:30:23:21:59.9::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight Commander,C[828668 Wight_Battlecommander],Lunging Strike,Pn.Vh4y7t1,Physical,,1038.12,1252.87
17:09:30:23:22:01.3::Battle Wight Commander,C[828668 Wight_Battlecommander],,*,Zarathustra,C[827761 Pet_Manatarms],Melee Attack,Pn.Th754b,Physical,,825.052,1331.06
17:09:30:23:22:01.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:22:01.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Aimed Shot,Pn.Oafrdx1,Physical,,1817.24,1967.12
17:09:30:23:22:02.0::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight Commander,C[828668 Wight_Battlecommander],Crushing Strike,Pn.F5xmzo,Physical,,306.959,370.457
17:09:30:23:22:03.5::Battle Wight Commander,C[828668 Wight_Battlecommander],,*,Zarathustra,C[827761 Pet_Manatarms],Melee Attack,Pn.Ws8zns1,Physical,,78.4494,126.563
17:09:30:23:22:03.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Aimed Shot,Pn.Oafrdx1,Physical,,2058.29,2228.05
17:09:30:23:22:03.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:22:04.5::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-67.9701,0
17:09:30:23:22:05.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:22:05.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Aimed Shot,Pn.Oafrdx1,Physical,,1928.31,2087.35
17:09:30:23:22:06.0::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight Commander,C[828668 Wight_Battlecommander],Crushing Strike,Pn.F5xmzo,Physical,,296.935,358.359
17:09:30:23:22:06.8::Battle Wight Commander,C[828668 Wight_Battlecommander],,*,Zarathustra,C[827761 Pet_Manatarms],Melee Attack,Pn.Th754b,Physical,,801.66,1293.32
17:09:30:23:22:07.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight Commander,C[828668 Wight_Battlecommander],Aimed Shot,Pn.Oafrdx1,Physical,Kill,1947.28,2107.89
17:09:30:23:22:07.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:22:07.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-26.2413,-26.1388
17:09:30:23:22:07.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-123.165,0
17:09:30:23:22:08.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-26.2413,-26.1388
17:09:30:23:22:09.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-26.2413,-26.1388
17:09:30:23:22:09.2::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Regeneration,Pn.Rp77xv,HitPoints,,-485.485,0
17:09:30:23:22:10.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-26.2413,-26.1388
17:09:30:23:22:10.2::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-77.3768,0
17:09:30:23:22:11.2::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Regeneration,Pn.Rp77xv,HitPoints,,-485.485,0
17:09:30:23:22:12.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.0736,-18.003
17:09:30:23:22:13.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-35.0329,0
17:09:30:23:22:13.3::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Regeneration,Pn.Rp77xv,HitPoints,,-485.485,0
17:09:30:23:22:14.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.Atk1ys1,Physical,,344.877,365.41
17:09:30:23:22:14.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.9731,0
17:09:30:23:22:15.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight,C[828831 Wight_Battlewight],Lunging Strike,Pn.Vh4y7t1,Physical,,992.701,1169.82
17:09:30:23:22:15.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.9731,0
17:09:30:23:22:15.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.6e618t1,Physical,,366.016,387.807
17:09:30:23:22:16.5::Battle Wight,C[828325 Wight_Battlewight],,*,Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Melee Attack,Pn.Isw5zy,Physical,Critical,442.815,536.238
17:09:30:23:22:16.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Constricting Arrow,Pn.Tsj6qq1,Physical,,722.782,765.814
17:09:30:23:22:16.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-38.2244,0
17:09:30:23:22:17.1::Battle Wight,C[828831 Wight_Battlewight],,*,Zarathustra,C[827761 Pet_Manatarms],Melee Attack,Pn.H4xn4d1,Physical,Dodge,266.33,859.342
17:09:30:23:22:17.1::Battle Wight,C[828831 Wight_Battlewight],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.H4xn4d1,Physical,,719.033,872.217
17:09:30:23:22:17.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight,C[828831 Wight_Battlewight],Crushing Strike,Pn.F5xmzo,Physical,,321.838,379.26
17:09:30:23:22:18.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.9731,0
17:09:30:23:22:18.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.Atk1ys1,Physical,,352.961,373.975
17:09:30:23:22:19.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-20.0359,0
17:09:30:23:22:19.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.9731,0
17:09:30:23:22:19.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.6e618t1,Physical,Critical,653.026,0
17:09:30:23:22:19.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Longshot,Pn.6hn0so1,Physical,,91.7368,0
17:09:30:23:22:20.6::Battle Wight,C[828831 Wight_Battlewight],,*,Zarathustra,C[827761 Pet_Manatarms],Soul Reaping,Pn.U5x5um1,Physical,,644.586,1039.91
17:09:30:23:22:20.6::Battle Wight,C[828831 Wight_Battlewight],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Soul Reaping,Pn.U5x5um1,Physical,,804.038,975.332
17:09:30:23:22:20.6::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight,C[828831 Wight_Battlewight],Crushing Strike,Pn.F5xmzo,Physical,,301.385,355.158
17:09:30:23:22:21.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.5796,0
17:09:30:23:22:21.0::Battle Wight,C[828831 Wight_Battlewight],,*,,*,Soul Reaping,Pn.U5x5um1,HitPoints,,-1686.4,0
17:09:30:23:22:21.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Aimed Shot,Pn.Oafrdx1,Physical,,1821.83,1930.29
17:09:30:23:22:21.7::Battle Wight,C[828325 Wight_Battlewight],,*,Hacham Zedek,C[827452 Pet_Manatarms],Melee Attack,Pn.Isw5zy,Physical,,255.334,413.113
17:09:30:23:22:22.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.9731,0
17:09:30:23:22:22.2::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Magic Missile,Pn.3t6cw8,Power,,-8.57128,0
17:09:30:23:22:22.2::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-67.0206,0
17:09:30:23:22:22.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.Atk1ys1,Physical,,370.223,392.265
17:09:30:23:22:22.7::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Sudden Storm,Pn.F3jdam1,Power,,-59.999,0
17:09:30:23:22:23.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.9731,0
17:09:30:23:22:23.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.6e618t1,Physical,Critical,686.262,0
17:09:30:23:22:23.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Longshot,Pn.6hn0so1,Physical,,106.168,0
17:09:30:23:22:23.2::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Hacham Zedek,C[827452 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-19.8877,0
17:09:30:23:22:23.4::Battle Wight,C[828831 Wight_Battlewight],,*,Zarathustra,C[827761 Pet_Manatarms],Melee Attack,Pn.H4xn4d1,Physical,,504.064,813.208
17:09:30:23:22:23.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-18.5331,0
17:09:30:23:22:23.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Battle Wight,C[828831 Wight_Battlewight],Electric Shot,Pn.2zr0it1,Physical,,549.43,582.141
17:09:30:23:22:24.2::Battle Wight,C[828325 Wight_Battlewight],,*,Hacham Zedek,C[827452 Pet_Manatarms],Melee Attack,Pn.H4xn4d1,Physical,,513.496,830.801
17:09:30:23:22:24.7::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],Battle Wight,C[828831 Wight_Battlewight],Lunging Strike,Pn.Vh4y7t1,Physical,Kill,1068.75,1259.44
17:09:30:23:22:25.2::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-99.8992,0
17:09:30:23:22:25.3::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Conduit of Ice,Pn.Ne2ipt,Power,,-54.2039,0
17:09:30:23:22:25.8::Battle Wight,C[828324 Wight_Battlewight],,*,Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Melee Attack,Pn.Isw5zy,Physical,,347.015,420.226
17:09:30:23:22:26.0::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Magic Missile,Pn.3t6cw8,Power,,-8.57128,0
17:09:30:23:22:26.1::Battle Wight,C[828325 Wight_Battlewight],,*,Hacham Zedek,C[827452 Pet_Manatarms],Melee Attack,Pn.Isw5zy,Physical,,250.268,404.916
17:09:30:23:22:26.2::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Hacham Zedek,C[827452 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-77.8276,0
17:09:30:23:22:26.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Magic Missile,Pn.3t6cw8,Power,,-8.57128,0
17:09:30:23:22:26.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.0736,-18.003
17:09:30:23:22:27.0::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Regeneration,Pn.Rp77xv,HitPoints,,-485.485,0
17:09:30:23:22:27.3::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Magic Missile,Pn.3t6cw8,Power,,-8.57128,0
17:09:30:23:22:27.5::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Life Steal,Pn.S6b30w1,HitPoints,,-146.545,-146.451
17:09:30:23:22:28.0::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Ray of Frost,Pn.N8u9bx,Power,,-8.57128,0
17:09:30:23:22:28.1::Harkken,P[511693318@23789296 Harkken@sshookman],Zarathustra,C[827761 Pet_Manatarms],,*,Health Regen,Pn.O0d82i,HitPoints,,-55.8609,0
17:09:30:23:22:28.3::Battle Wight,C[828324 Wight_Battlewight],,*,Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Melee Attack,Pn.H4xn4d1,Physical,,687.25,832.242
17:09:30:23:22:28.4::Battle Wight,C[828325 Wight_Battlewight],,*,Hacham Zedek,C[827452 Pet_Manatarms],Melee Attack,Pn.H4xn4d1,Physical,,504.969,817.004
17:09:30:23:22:28.5::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,,*,Ray of Frost,Pn.N8u9bx,Power,,-8.7427,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,,Battle Wight,C[828324 Wight_Battlewight],Sudden Storm,Pn.Ggfl3v,Physical,,1832.82,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,,289.794,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,,289.688,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,Critical,617.296,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,Critical,597.29,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,Critical,607.176,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Ray of Frost,Pn.N8u9bx,Physical,Critical,439.55,0
17:09:30:23:22:28.6::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828324 Wight_Battlewight],Ray of Frost,Pn.N8u9bx,Physical,,338.436,322.324
17:09:30:23:22:28.8::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Hacham Zedek,C[827452 Pet_Manatarms],Battle Wight,C[828325 Wight_Battlewight],Lunging Strike,Pn.Vh4y7t1,Physical,,1027.96,1253.61
17:09:30:23:22:28.8::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],Hacham Zedek,C[827452 Pet_Manatarms],Battle Wight,C[828325 Wight_Battlewight],Crushing Strike,Pn.F5xmzo,Physical,,296.165,361.177
17:09:30:23:22:28.8::Keira Urthadar,P[511630054@25061114 Keira Urthadar@hamio#3638],,*,Battle Wight,C[828325 Wight_Battlewight],Magic Missile,Pn.3t6cw8,Physical,,300.002,0
