17:09:29:21:17:32.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Constricting Arrow,Pn.Tsj6qq1,Physical,Flank,718.933,842.345
17:09:29:21:17:32.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-37.6311,0
17:09:29:21:17:32.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Grasping Roots,Pn.Usgfs7,Physical,Flank,521.512,611.035
17:09:29:21:17:33.6::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Bite,Pn.22si7y1,Physical,Flank,652.523,819.075
17:09:29:21:17:34.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-23.9631,-23.6763
17:09:29:21:17:35.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-23.9631,-23.6763
17:09:29:21:17:36.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-23.9631,-23.6763
17:09:29:21:17:36.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Split the Sky,Pn.538vs91,Power,,-82.1043,0
17:09:29:21:17:37.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Escape,Pn.Fis94n1,Power,,-51.3152,0
17:09:29:21:17:37.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Marauder's Escape,Pn.61u44g,Physical,Flank,278.149,325.896
17:09:29:21:17:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Takedown,Pn.Ebxsjf,Physical,Flank,1946.64,2443.51
17:09:29:21:17:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Marauder's Escape,Pn.61u44g,Physical,,238.374,279.294
17:09:29:21:17:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-23.9631,-23.6763
17:09:29:21:17:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,Critical,642.434,752.714
17:09:29:21:17:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,370.498,434.098
17:09:29:21:17:37.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Marauder's Escape,Pn.61u44g,Physical,,251.654,294.853
17:09:29:21:17:37.9::Cragg,C[185516 Pet_Dog],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Takedown,Pn.Ebxsjf,KnockBack,Immune,0,0
17:09:29:21:17:38.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:39.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,372.074,435.945
17:09:29:21:17:40.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:40.2::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Bite,Pn.22si7y1,Physical,Critical,820.655,1030.12
17:09:29:21:17:40.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:40.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1702.27,1994.48
17:09:29:21:17:41.1::Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],,*,Cragg,C[185516 Pet_Dog],Flame Breath,Pn.2cnljp,Physical,,475.99,486.183
17:09:29:21:17:41.1::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Lld1wp1,Physical,,271.946,341.358
17:09:29:21:17:41.1::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Lld1wp1,Physical,Critical,507.576,637.131
17:09:29:21:17:41.5::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Lld1wp1,SpeedRunning,Immune,0,0
17:09:29:21:17:41.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,371.372,435.122
17:09:29:21:17:42.0::Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],,*,Cragg,C[185516 Pet_Dog],Flame Breath,Pn.2cnljp,Physical,,120.642,123.225
17:09:29:21:17:42.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:42.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1638.46,1919.71
17:09:29:21:17:42.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:43.1::Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],,*,Cragg,C[185516 Pet_Dog],Flame Breath,Pn.2cnljp,Physical,,120.642,123.225
17:09:29:21:17:43.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1580.7,1852.04
17:09:29:21:17:43.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:43.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,375.134,439.529
17:09:29:21:17:44.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:44.5::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Bite,Pn.22si7y1,Physical,,572.063,718.078
17:09:29:21:17:45.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1784.09,2090.34
17:09:29:21:17:45.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:45.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,363.476,425.871
17:09:29:21:17:46.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:47.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1719.04,2014.13
17:09:29:21:17:47.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:47.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,Physical,,366.756,429.714
17:09:29:21:17:48.1::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[185817 Entity_Splitthesky],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Brlco6,SpeedRunning,Immune,0,0
17:09:29:21:17:49.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-30.1049,0
17:09:29:21:17:49.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Aimed Shot,Pn.Oafrdx1,Physical,,1640.04,1921.57
17:09:29:21:17:49.4::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Takedown,Pn.Ebxsjf,Physical,,1476.2,1852.99
17:09:29:21:17:49.5::Harkken,P[511693318@23789296 Harkken@sshookman],Cragg,C[185516 Pet_Dog],Shocktroop Warlord,C[185055 Ashmadai_Shocktroop_Devil_Contest],Split the Sky,Pn.Lld1wp1,Physical,,304.966,382.806
